EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,82529,"LEBANON, NJ",7/17/15,9/10/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,82529,"LEBANON, NJ",7/20/15,9/10/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,82529,"LEBANON, NJ",7/21/15,9/10/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,83101,"SAN JOSE, CA",1/14/16,2/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,84041,"ATLANTA, GA",12/21/16,6/22/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,84053,"QUINCY, MA",12/21/16,6/22/17,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,84053,"QUINCY, MA",12/22/16,6/23/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,84053,"QUINCY, MA",9/23/16,11/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85011,"MAHWAH, NJ",2/19/15,8/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85011,"MAHWAH, NJ",7/31/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85289,"ATLANTA, GA",2/23/16,2/24/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85289,"ATLANTA, GA",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85677,"WEST SACRAMENTO, CA",12/2/16,12/10/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85677,"QUINCY, MA",11/17/15,5/17/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85677,"FRAMINGHAM, MA",4/29/15,6/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85825,"ATLANTA, GA",1/20/16,7/21/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85825,"ATLANTA, GA",1/21/16,7/22/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85825,"ATLANTA, GA",2/5/16,8/6/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85825,"ATLANTA, GA",3/9/16,9/8/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85825,"ATLANTA, GA",2/12/15,8/12/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,85891,"NOVATO, CA",12/18/14,6/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,86528,"NOVATO, CA",12/11/13,6/11/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,86528,"NOVATO, CA",12/16/13,6/16/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,87448,"RTP, NC",11/18/13,1/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,87448,"DURHAM, NC",10/16/12,10/24/12,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,87448,"DURHAM, NC",5/2/13,5/16/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,87811,"PENNINGTON, NJ",9/16/15,9/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,88363,"SOUTHBURY, CT",11/23/15,5/23/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,88363,"SOUTHBURY, CT",1/6/16,7/7/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,88624,"FRAMINGHAM, MA",3/7/17,4/3/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,88843,"SAN JOSE, CA",8/2/13,8/9/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89197,"DULUTH, GA",1/7/16,7/8/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89390,"RESEARCH TRIANGLE PARK, NC",1/2/13,7/2/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89556,"ATLANTA, GA",10/20/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89556,"ATLANTA, GA",8/10/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"RICHARDSON, TX",12/15/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"RICHARDSON, TX",12/21/16,12/31/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"DALLAS, TX",2/4/16,8/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"PARAMUS, NJ",1/6/16,5/23/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"PARAMUS, NJ",1/7/16,5/23/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"MAHWAH, NJ",7/11/16,10/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,89901,"FRANKLIN LAKES, NJ",6/10/15,7/15/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,90240,"RICHMOND, VA",8/22/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,90514,"SAN FRANCISCO, CA",3/5/15,9/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,90696,"SOUTHBURY, CT",1/15/15,6/30/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,90696,"SOUTHBURY, CT",1/16/15,6/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,92458,"HINGHAM, MA",12/5/16,6/6/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,92458,"HINGHAM, MA",12/20/16,6/21/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,93288,"ATLANTA, GA",12/7/15,6/7/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,94124,"TORRANCE, CA",1/11/17,2/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,94197,"SAN FRANCISCO, CA",11/24/15,5/24/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,96829,"SAN FRANCISCO, CA",11/3/16,5/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,98479,"SAN FRANCISCO, CA",12/4/15,6/4/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,98479,"SAN FRANCISCO, CA",12/31/15,7/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD,103206,"SUNNYVALE, CA",7/18/16,8/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD - TEST EXECUTION,67371,"CARY, NC",12/30/14,6/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEAD-TEST EXECUTION,67371,"CARY, NC",1/29/15,7/29/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,61050,"CLARKS SUMMIT, PA",4/14/15,6/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,61050,"CLARKS SUMMIT, PA",6/21/13,7/31/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,63523,"PHOENIX, AZ",3/12/15,9/11/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,63523,"PHOENIX, AZ",3/13/15,9/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,64043,"DALLAS, TX",12/16/14,6/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,64522,"ATLANTA, GA",1/8/13,7/8/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,64641,"BENTONVILLE, AR",1/21/16,7/22/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,64641,"BENTONVILLE, AR",1/29/16,7/30/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,65369,"PHOENIX, AZ",6/19/14,7/7/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,65369,"PHOENIX, AZ",7/21/14,8/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,65666,"SAINT PAUL, MN",12/5/13,6/5/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,65666,"SAINT PAUL, MN",1/22/14,7/22/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67018,"PHOENIX, AZ",1/6/17,7/8/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"WEST SACRAMENTO, CA",10/27/14,11/3/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"WEST SACRAMENTO, CA",10/31/14,11/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"SAINT PAUL, MN",11/12/14,5/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"FORT WAYNE, IN",1/14/15,7/8/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"ST. PAUL, MN",2/2/15,8/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"PORTLAND, OR",2/13/15,8/14/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"DUBLIN, OH",1/8/14,2/8/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"WEST SACRAMENTO, CA",2/28/14,4/1/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"FORTH WORTH, TX",2/25/13,8/25/13,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67350,"FORT WORTH, TX",2/25/13,8/25/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,67473,"PHOENIX, AZ",2/27/15,3/16/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,68274,"CHARLOTTE, NC",2/17/15,8/17/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,68274,"CHARLOTTE, NC",2/18/15,8/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,68526,"RICHMOND, VA",10/30/14,4/30/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,69098,"CHICAGO, IL",11/7/13,5/7/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,69098,"CHICAGO, IL",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,69875,"PHOENIX, AZ",12/29/16,6/30/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,69875,"PHOENIX, AZ",1/20/17,7/22/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70200,"RICHMOND, VA",12/6/13,6/6/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70200,"RICHMOND, VA",1/27/14,4/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70304,"PISCATAWAY, NJ",11/19/14,5/19/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"DALLAS, TX",11/28/16,5/30/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"DALLAS, TX",12/1/16,6/2/17,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"DALLAS, TX",12/29/15,6/29/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"COPPELL, TX",2/12/15,8/12/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"WEST SACRAMENTO, CA",9/21/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"WINDSOR, CT",2/25/14,8/25/14,DENIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"WINDSOR, CT",3/4/14,9/3/14,DENIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"WINDSOR, CT",3/11/14,9/11/14,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,70658,"WINDSOR, CT",3/18/14,9/11/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"DUBLIN, OH",11/21/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"MONROE, LA",12/23/16,6/24/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"MONROE, LA",11/17/15,5/17/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"MONROE, LA",12/8/15,6/8/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"BENTONVILLE, AR",12/28/15,6/28/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"BENTONVILLE, AR",1/15/16,7/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"DES MOINES, IA",2/2/16,8/3/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"BENTONVILLE, AR",2/5/16,8/6/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"BENTONVILLE, AR",2/11/16,8/12/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"CLARKS SUMMIT, PA",9/1/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,71319,"GAFFNEY, SC",7/30/15,8/7/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,72278,"CHARLOTTE, NC",11/6/15,5/6/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,72278,"CHARLOTTE, NC",12/16/15,6/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74630,"DULUTH, GA",12/5/14,12/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74630,"ATLANTA, GA",3/3/15,9/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74630,"ATLANTA, GA",3/5/15,9/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"PITTSBURGH, PA",1/4/17,7/6/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"ST. PAUL, MN",11/9/15,5/9/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"ST. PAUL, MN",11/13/15,5/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"ST. PAUL, MN",11/13/15,5/13/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"CARY, NC",11/16/15,5/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74825,"COPPELL, TX",11/25/15,5/25/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74909,"FRANKLIN LAKES, NJ",6/2/15,11/1/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74909,"FRANKLIN LAKES, NJ",6/2/15,11/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74965,"RICHMOND, VA",11/24/14,5/24/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,74965,"RICHMOND, VA",2/21/14,4/14/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,75413,"PISCATAWAY, NJ",2/2/15,8/2/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,75413,"PISCATAWAY, NJ",2/4/15,8/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77334,"WAYNE, PA",1/18/16,7/19/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"COLUMBUS, OH",12/23/16,6/24/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",1/13/17,7/15/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"PHOENIX, AZ",1/17/17,7/19/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",11/9/15,5/9/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",11/13/15,5/13/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",11/13/15,5/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",12/23/15,6/23/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"MONROE, LA",12/23/15,6/23/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"DES MOINES, IA",7/25/16,10/1/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"DES MOINES, IA",7/27/16,10/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,77997,"PHOENIX, AZ",8/5/16,8/15/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,78181,"ATLANTA, GA",4/18/16,4/26/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,78187,"DENVER, CO",7/9/15,8/29/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,78187,"DENVER, CO",7/9/15,8/29/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,78661,"ENGLEWOOD CLIFFS, NJ",12/16/15,6/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,80895,"NEW YORK, NY",1/18/17,7/20/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81315,"PARAMUS, NJ",8/20/14,9/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"NEWTOWN SQUARE, PA",11/3/16,5/5/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"CARY, NC",11/16/16,5/18/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"NEWTOWN SQUARE, PA",11/16/15,5/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"FORT WORTH, TX",4/15/16,7/2/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"CHICAGO, IL",7/19/16,10/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"MOUNDS VIEW, MN",7/28/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,81837,"ATLANTA, GA",8/7/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,82093,"JOHNS CREEK, GA",2/9/16,8/10/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85011,"ENGLEWOOD CLIFFS, NJ",12/24/14,6/24/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85011,"ENGLEWOOD CLIFFS, NJ",12/29/14,6/24/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85634,"PETALUMA, CA",11/18/16,12/16/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85677,"SYRACUSE, NY",11/20/15,5/20/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85677,"WILMINGTON, MA",12/8/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,85677,"WILMINGTON, MA",7/11/16,8/15/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,86528,"PETALUMA, CA",9/24/15,12/7/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,86528,"NOVATO, CA",11/7/13,5/7/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,86528,"NOVATO, CA",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,89901,"PARAMUS, NJ",7/18/16,8/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,91338,"WILMINGTON, DE",1/11/17,7/13/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,92458,"HINGHAM, MA",12/20/16,6/21/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,94698,"PARSIPPANY, NJ",7/17/15,10/1/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,99144,"WILMINGTON, NJ",7/14/16,10/2/16,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,99144,"WILMINGTON, MA",7/15/16,10/2/16,DENIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER,100610,"WILMINGTON, MA",7/20/16,10/2/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER : MAINFRAME,68274,"CHARLOTTE, NC",3/9/15,9/8/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER ABAP,94692,"MOUNDS VIEW, MN",12/21/16,12/31/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER JAVA,108668,"BETHESDA, MD",5/12/15,8/4/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER JAVA,108668,"BETHESDA, MD",5/12/15,8/4/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER-SAP.ABAP,67748,"MARYSVILLE, OH",3/3/15,9/2/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER-SAP.ABAP,73650,"BATON ROUGE, LA",2/16/15,8/16/15,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEAM LEADER-SAP.ABAP,73650,"BATON ROUGE, LA",2/18/15,8/18/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST ARCHITECT,67350,"KANSAS CITY, MO",11/12/13,5/12/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST ARCHITECT,71319,"KANSAS CITY, MO",11/25/15,5/25/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,62962,"ENGLEWOOD, CO",5/23/13,9/14/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,70658,"LINCOLN, RI",1/11/16,1/12/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,71157,"EL SEGUNDO, CA",5/23/13,8/17/13,WITHDRAWN
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,71157,"EL SEGUNDO, CA",5/23/13,8/17/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,74825,"LINCOLN, RI",12/9/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,74825,"CHICAGO, IL",12/28/16,6/29/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,74825,"CHICAGO, IL",3/7/17,9/6/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,74825,"CARY, NC",12/7/15,12/8/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,74825,"CARY, NC",9/20/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,77273,"CHICAGO, IL",2/6/15,8/6/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,81837,"PITTSBURGH, PA",1/20/17,7/22/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,81837,"CARY, NC",12/21/15,1/1/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,81837,"CHICAGO, IL",2/4/16,8/5/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST LEAD,81837,"CARY, NC",7/21/16,1/1/17,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST MANAGER,64043,"DALLAS, TX",12/17/14,6/17/15,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST MANAGER,69742,"MIDDLETOWN,, NJ",1/14/13,7/14/13,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST MANAGER,70658,"DALLAS, TX",1/12/16,7/13/16,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST MANAGER,75413,"MIDDLETOWN,, NJ",9/26/14,10/15/14,CERTIFIED
IBM INDIA PRIVATE LIMITED,TECHNICAL TEST MANAGER,75413,"MIDDLETOWN, NJ",10/9/14,10/15/14,CERTIFIED
